friendlyName,externalLocationId,phoneNumber,email,addressLine1,addressLine2,city,state,zipCode,country,latitude,longitude,Monday-HoursOfOperation,Tuesday-HoursOfOperation,Wednesday-HoursOfOperation,Thursday-HoursOfOperation,Friday-HoursOfOperation,Saturday-HoursOfOperation,Sunday-HoursOfOperation
The UPS Store 2153,TUPSS2153,(704) 338-1713,store2153@theupsstore.com,2820 Selwyn Ave,Ste 130,Charlotte,NC,28209,USA,35.1744922,-80.8426699,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:00 - 14:00,Sunday 10:00 - 15:00
The UPS Store 4586,TUPSS4586,(813) 249-1556,store4586@theupsstore.com,8635 W Hillsborough Ave,,Tampa,FL,33615,USA,27.9979111,-82.5836146,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 6830,TUPSS6830,(813) 575-9196,store6830@theupsstore.com,7842 Land O' Lakes Blvd,,Land O Lakes,FL,34638,USA,28.2720422,-82.4815543,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday Closed
The UPS Store 6988,TUPSS6988,(813) 397-1599,store6988@theupsstore.com,12094 Anderson Rd,,Tampa,FL,33625,USA,28.0608972,-82.5452692,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:30 - 15:00,Sunday Closed
The UPS Store 3137,TUPSS3137,(803)790-0500,store3137@theupsstore.com,4711 FOREST DR,STE 3,COLUMBIA,SC,29206,USA,34.020447,-80.968266,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 16:00,Sunday 12:00 - 16:00
The UPS Store 1070,TUPSS1070,(813)960-4447,store1070@theupsstore.com,3853 Northdale Blvd,,TAMPA,FL,33624-1841,USA,28.094394,-82.505033,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 18:00,Sunday 10:00 - 15:00
The UPS Store 6248,TUPSS6248,(704) 841-1062,store6248@theupsstore.com,10020 Monroe Rd Ste 170,,Matthews,NC,28105,USA,35.1355741,-80.7403036,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 16:00,Sunday Closed
The UPS Store 4836,TUPSS4836,(912)748-1455,store4836@theupsstore.com,463 POOLER PKWY,,POOLER,GA,31322,USA,32.136175,-81.253775,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 3682,TUPSS3682,(904)778-3334,store3682@theupsstore.com,6001 ARGYLE FOREST BLVD,STE 21,JACKSONVILLE,FL,32244-6127,USA,30.19252,-81.741211,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 08:30 - 16:30,Sunday 11:30 - 16:30
The UPS Store 6078,TUPSS6078,(912)395-8812,store6078@theupsstore.com,7306 HWY 21,STE 101,PORT WENTWORTH,GA,31407,USA,32.20015,-81.196315,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 10:00 - 16:00,Sunday Closed
The UPS Store 2695,TUPSS2695,(941) 741-8969,store2695@theupsstore.com,4501 Manatee Ave W,,Bradenton,FL,34209,USA,27.4954795,-82.6083024,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 08:30 - 14:00,Sunday Closed
The UPS Store 4071,TUPSS4071,(813)994-1777,store4071@theupsstore.com,1936 Bruce B Downs Blvd,,Wesley Chapel,FL,33543,USA,28.1853696,-82.3530889,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 16:30,Sunday 10:00 - 15:00
The UPS Store 7204,TUPSS7204,855-774-6895,store7204@theupsstore.com,8606 Hunters Village Rd,,Tampa,FL,33647,USA,28.1393251,-82.361051,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 10:00 - 16:00,Sunday 10:30 - 15:30
The UPS Store 5924,TUPSS5924,(704) 882-6796,store5924@theupsstore.com,14039 Us Hwy 74 E,Ste A6,Indian Trail,NC,28079,USA,35.0787154,-80.6554409,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 3421,TUPSS3421,(540)953-9000,store3421@theupsstore.com,125 N MAIN ST,#500,BLACKSBURG,VA,24060-3946,USA,37.229687,-80.414726,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 7666,TUPSS7666,(813) 945-2272,store7666@theupsstore.com,32789 Eiland Blvd,,Wesley Chapel,FL,33545,USA,28.2218648,-82.2504241,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 0295,TUPSS0295,(704)638-0661,store0295@theupsstore.com,475 W JAKE ALEXANDER BLVD WEST,STE 102,SALISBURY,NC,28147-1413,USA,35.659594,-80.501034,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 10:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 7074,TUPSS7074,(813) 330-7831,store7074@theupsstore.com,11214 E Dr. Mlk Jr Blvd,,Seffner,FL,33584,USA,27.983124,-82.3113837,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 2688,TUPSS2688,(704)282-8246,store2688@theupsstore.com,"1736 DICKERSON BLVD,",STE F,MONROE,NC,28110-2759,USA,35.003518,-80.564516,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 6660,TUPSS6660,(941) 216-4832,store6660@theupsstore.com,5438 Lockwood Ridge Rd,,Bradenton,FL,34203,USA,27.4440063,-82.5081931,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 7318,TUPSS7318,(813) 819-6444,store7318@theupsstore.com,3060 E College Ave,,Ruskin,FL,33570,USA,27.7136098,-82.395982,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:30 - 15:00,Sunday 10:00 - 15:00
The UPS Store 1950,TUPSS1950,(904)641-4999,store1950@theupsstore.com,9838 OLD BAYMEADOWS RD,,JACKSONVILLE,FL,32256-8101,USA,30.220834,-81.55552,Monday 11:00 - 16:00,Tuesday 11:00 - 16:00,Wednesday 11:00 - 16:00,Thursday 11:00 - 16:00,Friday 11:00 - 16:00,Saturday Closed,Sunday Closed
The UPS Store 0421,TUPSS0421,(813)689-4998,store0421@theupsstore.com,805 E BLOOMINGDALE AVE,,BRANDON,FL,33511,USA,27.8931922,-82.2751169,Monday 07:30 - 18:30,Tuesday 07:30 - 18:30,Wednesday 07:30 - 18:30,Thursday 07:30 - 18:30,Friday 07:30 - 18:30,Saturday 10:00 - 14:00,Sunday Closed
The UPS Store 2915,TUPSS2915,(336)924-6121,store2915@theupsstore.com,2806 REYNOLDA RD,,WINSTON-SALEM,NC,27106,USA,36.142674,-80.301074,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday 10:30 - 15:30
The UPS Store 3913,TUPSS3913,(912)898-7800,store3913@theupsstore.com,463 JOHNNY MERCER BLVD B-7,,SAVANNAH,GA,31410,USA,32.015352,-80.977564,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 4367,TUPSS4367,(336) 703-0035,store4367@theupsstore.com,380 Knollwood St,Ste H,Winston-Salem,NC,27103,USA,36.0903994,-80.2892844,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday 10:00 - 15:00
The UPS Store 6467,TUPSS6467,(941)882-3711,store6467@theupsstore.com,1079 N. Tamiami Trail,,NOKOMIS,FL,34275,USA,27.136684,-82.45863,Monday 10:00 - 18:00,Tuesday 10:00 - 18:00,Wednesday 10:00 - 18:00,Thursday 10:00 - 18:00,Friday 10:00 - 18:00,Saturday 10:00 - 14:30,Sunday 12:00 - 13:30
The UPS Store 6702,TUPSS6702,(336) 448-3000,store6702@theupsstore.com,550 N Liberty St,,Winston-Salem,NC,27101,USA,36.1012592,-80.247909,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 14:30,Sunday 10:00 - 15:00
The UPS Store 5031,TUPSS5031,(336)236-4877,store5031@theupsstore.com,31 S TALBERT BLVD,,LEXINGTON,NC,27292,USA,35.8138605,-80.251375,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday 10:00 - 15:00
The UPS Store 1789,TUPSS1789,(412)446-2777,store1789@theupsstore.com,1597 WASHINGTON PIKE,STE A38,BRIDGEVILLE,PA,15017-2899,USA,40.382875,-80.095482,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 10:00 - 17:00,Sunday 10:00 - 16:00
The UPS Store 2167,TUPSS2167,(540)387-0077,store2167@theupsstore.com,1329 W MAIN ST,,SALEM,VA,24153,USA,37.289785,-80.078592,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 7207,TUPSS7207,(941) 218-4988,store7207@theupsstore.com,4107 Tamaimi Trl S,,Venice,FL,34293,USA,27.0514267,-82.3987932,Monday 07:30 - 18:00,Tuesday 07:30 - 18:00,Wednesday 07:30 - 18:00,Thursday 07:30 - 18:00,Friday 07:30 - 18:00,Saturday 08:30 - 16:00,Sunday Closed
The UPS Store 1360,TUPSS1360,(412) 854-5955,store1360@theupsstore.com,5225 Library Road South Park Shops,,Bethel Park,PA,15102,USA,40.3329143,-80.0251029,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 15:30,Sunday Closed
The UPS Store 4388,TUPSS4388,(352)483-7447,store4388@theupsstore.com,2880 DAVID WALKER DR HWY 441,,EUSTIS,FL,32726,USA,28.823413,-81.704867,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 3307,TUPSS3307,(863) 815-1322,store3307@theupsstore.com,5337 N Socrum Loop Rd,,Lakeland,FL,33809,USA,28.1119172,-81.9472311,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 3985,TUPSS3985,(803)934-0764,store3985@theupsstore.com,1200 BROAD ST,,SUMTER,SC,29150,USA,33.955828,-80.383074,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:30 - 16:00,Sunday Closed
The UPS Store 1080,TUPSS1080,(412) 381-7755,store1080@theupsstore.com,1735 E Carson St,,Pittsburgh,PA,15203,USA,40.428997,-79.9830249,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 15:30,Sunday 10:00 - 15:00
The UPS Store 2942,TUPSS2942,(540) 344-8881,store2942@theupsstore.com,3735 Franklin Rd Sw,,Roanoke,VA,24014,USA,37.2343095,-79.9737061,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 6683,TUPSS6683,(352) 602-4253,store6683@theupsstore.com,18981 Us Highway 441,,Mount Dora,FL,32757,USA,28.826062,-81.6437761,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 4142,TUPSS4142,(863) 709-8585,store4142@theupsstore.com,2161 County Road 540A,,Lakeland,FL,33813,USA,27.9514752,-81.9265226,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 2815,TUPSS2815,(336)885-4623,store2815@theupsstore.com,265 EASTCHESTER DR,STE 133,HIGH POINT,NC,27262-7718,USA,35.984257,-80.019356,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 1624,TUPSS1624,(336)855-5588,store1624@theupsstore.com,5710 WEST GATE CITY BLVD,STE K,GREENSBORO,NC,27407,USA,36.016933,-79.898172,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday 10:30 - 15:30
The UPS Store 1973,TUPSS1973,(336)316-0577,store1973@theupsstore.com,5603 W FRIENDLY AVE,STE B,GREENSBORO,NC,27410-4252,USA,36.089275,-79.885164,Monday 10:00 - 17:30,Tuesday 10:00 - 17:30,Wednesday 10:00 - 17:30,Thursday 10:00 - 17:30,Friday 10:00 - 17:30,Saturday Closed,Sunday Closed
The UPS Store 3017,TUPSS3017,(407) 390-1899,store3017@theupsstore.com,7862 W Irlo Bronson Hwy,,Kissimmee,FL,34747,USA,28.3409198,-81.602405,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday 09:00 - 14:00
The UPS Store 5435,TUPSS5435,(724)864-4670,store5435@theupsstore.com,8865 NORWIN AVE,STE 27,NORTH HUNTINGDON,PA,15642,USA,40.316987,-79.695046,Monday 09:00 - 19:30,Tuesday 09:00 - 19:30,Wednesday 09:00 - 19:30,Thursday 09:00 - 19:30,Friday 09:00 - 19:30,Saturday 09:00 - 17:00,Sunday Closed
The UPS Store 7211,TUPSS7211,(863) 866-2600,store7211@theupsstore.com,39873 Us-27,,Davenport,FL,33837,USA,28.1778496,-81.6408879,Monday 09:00 - 15:00,Tuesday 09:00 - 15:00,Wednesday 09:00 - 15:00,Thursday 09:00 - 15:00,Friday 09:00 - 15:00,Saturday Closed,Sunday Closed
The UPS Store 4522,TUPSS4522,(941)764-0048,store4522@theupsstore.com,24123 PEACHLAND BLVD,UNIT C-4,PORT CHARLOTTE,FL,33954,USA,27.015951,-82.054039,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 08:00 - 16:00,Sunday 11:00 - 16:00
The UPS Store 3249,TUPSS3249,(407) 322-2312,store3249@theupsstore.com,5224 W Sr 46,,Sanford,FL,32771,USA,28.8118857,-81.3570907,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 0881,TUPSS0881,(407)578-6322,store0881@theupsstore.com,4630 S KIRKMAN RD,,ORLANDO,FL,32811,USA,28.494688,-81.45909,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 08:30 - 16:00,Sunday 11:00 - 15:00
The UPS Store 2156,TUPSS2156,(407)830-9504,store2156@theupsstore.com,478 E ALTAMONTE DR,#108,ALTAMONTE SPRINGS,FL,32701,USA,28.66372,-81.374975,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:30 - 14:00,Sunday Closed
The UPS Store 2876,TUPSS2876,(843)832-0904,store2876@theupsstore.com,717 OLD TROLLEY ROAD,SUITE 6,SUMMERVILLE,SC,29485-8928,USA,32.974681,-80.17091,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:30,Sunday 11:00 - 16:00
The UPS Store 2001,TUPSS2001,(407)855-8766,store2001@theupsstore.com,3956 TOWN CENTER BLVD,,ORLANDO,FL,32837,USA,28.361957,-81.424113,Monday 11:00 - 17:00,Tuesday 11:00 - 17:00,Wednesday 11:00 - 17:00,Thursday 11:00 - 17:00,Friday 11:00 - 17:00,Saturday Closed,Sunday Closed
The UPS Store 4065,TUPSS4065,(386) 677-4448,store4065@theupsstore.com,226 N Nova Rd,,Ormond Beach,FL,32174,USA,29.2830454,-81.0863209,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday 12:00 - 17:00
The UPS Store 4372,TUPSS4372,(407)327-2993,store4372@theupsstore.com,1170 TREE SWALLOW DR,,WINTER SPRINGS,FL,32708,USA,28.697487,-81.262507,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 1984,TUPSS1984,(407) 382-3787,store1984@theupsstore.com,509 S Chickasaw Trail,,Orlando,FL,32825,USA,28.5361352,-81.2762465,Monday 08:00 - 19:00,Tuesday 08:00 - 19:00,Wednesday 08:00 - 19:00,Thursday 08:00 - 19:00,Friday 08:00 - 19:00,Saturday 09:00 - 16:00,Sunday 10:00 - 16:00
The UPS Store 4289,TUPSS4289,(386)615-1133,store4289@theupsstore.com,2665 N ATLANTIC AVE,,DAYTONA BEACH,FL,32118,USA,29.263885,-81.026564,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 0786,TUPSS0786,(407) 657-7070,store0786@theupsstore.com,10151 University Blvd,,Orlando,FL,32817,USA,28.5985338,-81.2446604,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 0392,TUPSS0392,(843)667-4404,store0392@theupsstore.com,1937 W PALMETTO ST,,FLORENCE,SC,29501,USA,34.188507,-79.807632,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday Closed
The UPS Store 6505,TUPSS6505,(843)899-2955,store6505@theupsstore.com,505 N Highway 52,,MONCKS CORNER,SC,29461,USA,33.20897,-79.98251,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 08:00 - 14:00,Sunday Closed
The UPS Store 0787,TUPSS0787,(386)257-9985,store0787@theupsstore.com,1500 BEVILLE RD,STE 606,DAYTONA BEACH,FL,32114-5644,USA,29.171438,-81.041199,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 09:00 - 17:00,Sunday 12:00 - 17:00
The UPS Store 3726,TUPSS3726,(336)585-0022,store3726@theupsstore.com,2966 S CHURCH ST,,BURLINGTON,NC,27215-5108,USA,36.080595,-79.490665,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 16:00,Sunday 11:30 - 16:30
The UPS Store 5551,TUPSS5551,(407)737-6635,store5551@theupsstore.com,10524 MOSS PARK RD,STE 204,ORLANDO,FL,32832,USA,28.414103,-81.24134,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 3031,TUPSS3031,(239)454-7111,store3031@theupsstore.com,16970 SAN CARLOS BLVD,STE 160,FORT MYERS,FL,33908,USA,26.494671,-81.944702,Monday 08:00 - 18:00,Tuesday 08:00 - 18:00,Wednesday 08:00 - 18:00,Thursday 08:00 - 18:00,Friday 08:00 - 18:00,Saturday 08:00 - 16:00,Sunday Closed
The UPS Store 6372,TUPSS6372,(239)362-0174,store6372@theupsstore.com,4600 Summerlin Road,STE C-2,FORT MYERS,FL,33919,USA,26.595396,-81.884979,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 4625,TUPSS4625,(407)568-9401,store4625@theupsstore.com,16877 E COLONIAL DR,,ORLANDO,FL,32820,USA,28.560858,-81.129985,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 10:00 - 15:00
The UPS Store 5030,TUPSS5030,(239)334-4490,store5030@theupsstore.com,5781 LEE BLVD,STE 208,LEHIGH ACRES,FL,33971,USA,26.61883,-81.765373,Monday 08:30 - 19:00,Tuesday 08:30 - 19:00,Wednesday 08:30 - 19:00,Thursday 08:30 - 19:00,Friday 08:30 - 19:00,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 5096,TUPSS5096,(716)664-2402,store5096@theupsstore.com,708 FOOTE AVE,,JAMESTOWN,NY,14701,USA,42.08137,-79.230163,Monday 09:00 - 19:00,Tuesday 09:00 - 19:00,Wednesday 09:00 - 19:00,Thursday 09:00 - 19:00,Friday 09:00 - 19:00,Saturday 09:00 - 17:00,Sunday 11:00 - 16:00
The UPS Store 0220,TUPSS0220,(540)885-6245,store0220@theupsstore.com,644 GREENVILLE AVE,,STAUNTON,VA,24401,USA,38.137336,-79.068769,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:30,Sunday Closed
The UPS Store 2240,TUPSS2240,(239)455-6245,store2240@theupsstore.com,6017 PINE RIDGE RD,,NAPLES,FL,34119-3956,USA,26.213025,-81.729754,Monday 07:30 - 17:00,Tuesday 07:30 - 17:00,Wednesday 07:30 - 17:00,Thursday 07:30 - 17:00,Friday 07:30 - 17:00,Saturday 08:30 - 13:00,Sunday Closed
The UPS Store 6694,TUPSS6694,(321) 567-2918,store6694@theupsstore.com,2000 Cheney Hwy Ste 103,,Titusville,FL,32780,USA,28.5592498,-80.82803,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday 10:00 - 15:00
The UPS Store 3827,TUPSS3827,(540)932-1000,store3827@theupsstore.com,105-A LEW DEWITT BLVD,,WAYNESBORO,VA,22980,USA,38.081657,-78.931007,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday 10:00 - 15:00
The UPS Store 6595,TUPSS6595,(540)434-9400,store6595@theupsstore.com,1322 HILLSIDE AVE,,HARRISONBURG,VA,22801-2994,USA,38.43013,-78.876514,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 15:00,Sunday Closed
The UPS Store 7325,TUPSS7325,(321) 877-0090,store7325@theupsstore.com,2311 Sr 524,Ste 112,Cocoa,FL,32926,USA,28.3953927,-80.7685263,Monday 08:30 - 18:30,Tuesday 08:30 - 18:30,Wednesday 08:30 - 18:30,Thursday 08:30 - 18:30,Friday 08:30 - 18:30,Saturday 10:30 - 18:30,Sunday 12:00 - 17:00
The UPS Store 5162,TUPSS5162,(301)724-4200,store5162@theupsstore.com,725 PARK ST,,CUMBERLAND,MD,21502,USA,39.646457,-78.758061,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 09:00 - 14:30,Sunday 11:00 - 16:00
The UPS Store 6845,TUPSS6845,(814) 419-8337,store6845@theupsstore.com,169 Mini Mall Rd,,Ebensburg,PA,15931,USA,40.4659786,-78.7586208,Monday 08:00 - 18:30,Tuesday 08:00 - 18:30,Wednesday 08:00 - 18:30,Thursday 08:00 - 18:30,Friday 08:00 - 18:30,Saturday 10:00 - 15:00,Sunday 10:00 - 15:00
